SampleID, xsectioninpb
341471, 0.0118232532
341505, 0.00525477921
341560, 30.199
341564, 25.34184
341565, 5.06507356
341902, 13.7160732
341903, 13.7601578
341904, 13.7412804
341905, 12.7244812
341906, 12.7452509
341907, 12.7351676
342178, 2.24979774e-07
342282, 43.92
342300, 13.7786498
342301, 12.78306
342302, 3.6928485
342560, 30.188
343233, 0.0229085584
343393, 0.0169242106
344084, 30.189
344088, 30.189
344092, 30.189
344303, 30.183
344374, 30.191
344375, 30.191
301399, 3.831
341001, 0.00854544
341080, 0.0433229565
341155, 0.0290667595
341156, 0.107869869
341157, 0.0999393406
341206, 0.000820812
341254, 0.0987739225
341446, 0.000582848482
341488, 0.00100896068
341518, 0.000448426969
341566, 2.162596
341908, 1.74029972
341909, 1.73932584
341910, 1.74446247
341911, 1.61649179
341912, 1.61635441
341913, 1.61721053
342189, 1.91990936e-08
342283, 3.748
343634, 3.8194
344085, 3.8162
344089, 3.8155
344093, 3.8155
341069, 0.00115938
341081, 0.00115938
341177, 0.0536
341270, 0.223378965
341271, 0.231453945
341448, 6.2530815e-09
342170, 0
342171, 0
342172, 0
342286, 0.556743554
342287, -0.0451435538
342288, 0.00115938
342299, 0.5085
342554, 0
342561, 0.44614
343365, 0.05343
343366, 0.22276
343367, 0.23082
343436, 0.45837
341067, 0.0031464
341068, 0.001982688
341088, 0.025484
341091, 0.051154
341100, 0.258465996
341101, 0.10035184
341102, 0.050667644
341178, 0.0335844421
341179, 0.0335844421
341181, 0.0525708899
341182, 0.0525708899
341421, 0.00131855368
341422, 0.00547130432
341423, 0.00131855368
341424, 0.00546755008
341425, 0.00823060218
341426, 0.0340878349
341427, 0.00131855368
341428, 0.00549145207
341429, 0.00206397773
341430, 0.00853386354
341431, 0.00206397773
341432, 0.0085755877
341433, 0.0128836466
341434, 0.0536902366
341435, 0.00206397773
341436, 0.00858440266
341447, 4.60543171e-08
341449, 0.024531
341450, 0.0106239107
341451, 0.024536
341452, 0.011121915
341453, 0.0249
341454, 0.0107774131
341455, 0.047757
341456, 0.0211139153
341457, 0.047772
341458, 0.021045346
341459, 0.050912
341460, 0.0222461361
341461, 0.55404
341462, 0.260833329
341463, 0.000134534425
341561, 0.025385
341947, 5.40536379e-06
341964, 1.38009026e-07
341974, 2.16520237e-05
341975, 5.58803495e-10
342284, 1.38
342285, 0.8696
342688, 0.0524532748
342690, 0.0751871179
342820, 0.09546
342821, 0.095711
342822, 0.09546
343277, 0.095046
343278, 0.09427
343635, 0.0021863
343636, 0.001197
344086, 1.1006
344087, 0.60239
344090, 1.1026
344091, 0.60283
344094, 1.0995
344095, 0.59905
344306, 0.036112
305044, 3.0768
305045, 0.6405
305046, 0.44635
305047, 0.31538
305048, 0.088943
305049, 0.026435
305050, 0.0095453
305051, 0.0037775
305052, 0.0016065
305053, 0.00070843
305054, 0.00033465
305055, 0.00016438
305056, 8.3435e-05
305057, 4.3534e-05
305058, 2.3251e-05
305059, 0.026435
305060, 0.0095453
305061, 0.0037775
305062, 0.0016065
305063, 0.00070843
305064, 0.00033465
305065, 0.00016438
305066, 8.3435e-05
305067, 4.3534e-05
305068, 2.3251e-05
341002, 0.776731428
341006, 6.88511421
341007, 3.85749656
341008, 3.765456
341009, 1.84386631
341010, 0.83330541
341011, 0.38957772
341012, 0.192599613
341013, 0.100151434
341014, 0.0546920059
341015, 0.00590201627
341016, 0.00100258452
341017, 0.000209286324
341018, 5.26906684e-05
341019, 1.46563659e-05
341035, 19.3642176
341036, 5.33118194
341037, 2.90377032
341038, 2.77647964
341039, 1.34632016
341040, 0.601024725
341041, 0.280378875
341042, 0.137930223
341043, 0.0715624455
341044, 0.0390810935
341045, 0.00416198531
341046, 0.00070615314
341047, 0.000146229687
341048, 3.65992014e-05
341049, 1.01743501e-05
341107, 5.4461862
341108, 20.1444829
341109, 18.6867592
341110, 5.00988922
341111, 18.5610018
341112, 17.1892221
341113, 4.61096083
341114, 17.1347021
341115, 15.864263
341116, 4.28013418
341117, 15.8587631
341118, 14.6719083
341119, 3.9778159
341120, 14.7123794
341121, 13.6616802
341125, 3.4622259
341126, 12.8326368
341127, 11.919143
341128, 3.24196931
341129, 12.0329913
341130, 11.1629167
341131, 3.04987664
341132, 11.285777
341133, 10.5021148
341134, 2.873034
341135, 10.6377004
341136, 9.86879964
341137, 2.70096981
341138, 10.0301926
341139, 9.3018486
341190, 44.363
341191, 40.772
341192, 37.64
341193, 34.856
341194, 32.393
341196, 28.218
341197, 26.445
341198, 24.821
341199, 23.362
341200, 22.015
341212, 9.81380455
341213, 10.9583276
341214, 11.7147308
341215, 12.469218
341216, 12.9095792
341217, 13.0490479
341218, 13.1347731
341219, 13.2147085
341220, 13.0968555
341221, 12.904525
341222, 12.7200402
341223, 12.4131983
341224, 12.1801132
341226, 11.6049586
341227, 11.3109932
341228, 10.9389186
341229, 10.6276442
341230, 10.2857403
341231, 10.040095
341232, 9.61419567
341233, 9.20585918
341234, 8.74451316
341235, 8.48841084
341236, 8.16155808
341237, 7.85611677
341238, 7.48792009
341239, 7.23398235
341240, 7.02826355
341274, 12.21
341275, 6.6464
341276, 6.3557
341277, 3.0769
341278, 1.3756
341279, 0.64058
341280, 0.3154
341281, 0.1636
341282, 0.088953
341283, 0.026437
341284, 0.0095462
341285, 0.0037777
341286, 0.0016067
341287, 0.00070849
341288, 0.00033469
341289, 0.0001644
341290, 8.3443e-05
341291, 4.3538e-05
341292, 2.3254e-05
341312, 2.6830254
341313, 1.45784397
341314, 1.39753047
341315, 0.674311488
341316, 0.303237264
341317, 0.140423563
341318, 0.069384846
341319, 0.036125088
341320, 0.0195669914
341321, 0.00581428941
341322, 0.00209997308
341323, 0.000828698208
341324, 0.000352285042
341325, 0.00015582749
341326, 7.34823408e-05
341327, 3.6130188e-05
341328, 1.83332615e-05
341329, 9.54831878e-06
341330, 5.09634664e-06
341350, 2.9559859
341351, 2.8225411
341352, 1.36820512
341353, 0.611633028
341354, 0.285758277
341355, 0.140503091
341356, 0.0728768023
341357, 0.0395831955
341358, 0.0117903733
341359, 0.00425010822
341360, 0.00167915654
341361, 0.000714258485
341362, 0.000315785535
341363, 0.000148927009
341364, 7.2797964e-05
341365, 3.72372732e-05
341366, 1.93940021e-05
341367, 1.03587268e-05
341386, 2.19458868
341387, 1.06485355
341388, 0.475943844
341389, 0.221800306
341390, 0.10933341
341391, 0.0566286932
341392, 0.0307314824
341393, 0.00912790299
341394, 0.0032989758
341395, 0.00130889437
341396, 0.000554841711
341397, 0.00024511266
341398, 0.000116037023
341399, 5.689884e-05
341400, 2.89121651e-05
341401, 1.50445559e-05
341402, 8.04100066e-06
341420, 12.21
341437, 5.17330964
341438, 2.67813202
341439, 0.581020694
341440, 0.0395066372
341441, 5.5363375
341442, 2.87171444
341443, 0.627575935
341444, 0.042517253
341464, 37.625
341465, 34.847
341466, 32.388
341467, 31.932
341468, 31.474
341469, 31.038
341470, 30.609
341472, 29.771
341473, 29.374
341474, 28.982
341475, 28.594
341476, 28.212
341477, 26.44
341478, 24.823
341479, 17.577
341480, 15.219
341498, 37.617
341499, 34.847
341500, 32.389
341501, 31.93
341502, 31.479
341503, 31.04
341504, 30.612
341506, 29.774
341507, 29.375
341508, 28.981
341509, 28.595
341510, 28.214
341936, 0.00070846
342007, 0.088952
342008, 44.368
342009, 0.005945
342010, 22.005
342011, 0.00070845
342012, 12.208
342013, 8.3928
342014, 6.6458
342015, 6.8012
342016, 6.356
342017, 4.5595
342018, 3.0768
342019, 1.3755
342020, 111.62
342021, 0.64057
342022, 0.31538
342023, 65.465
342024, 0.1636
342057, 40.928
342058, 37.751
342059, 34.951
342060, 32.453
342061, 28.164
342062, 26.3
342063, 24.56
342064, 22.908
342173, 44.363
342174, 40.772
342175, 37.64
342176, 34.856
342177, 32.393
342179, 28.218
342180, 26.445
342181, 24.821
342182, 23.362
342183, 22.015
342198, 44.557
342199, 40.944
342200, 37.761
342201, 34.984
342202, 32.449
342203, 28.17
342204, 26.304
342205, 24.567
342206, 22.916
342207, 21.253
342208, 12.208
342209, 6.6458
342210, 3.0768
342211, 0.088952
342303, 10.0263582
342304, 2.6981584
342305, 5.52791196
342306, 5.14366875
342307, 1.50721365
342308, 3.84979643
342309, 3.54253234
342310, 3.02972959
342311, 2.80861525
342312, 3.09013182
342313, 2.85612979
342314, 2.85486188
342315, 2.65518103
342316, 1.39554012
342317, 1.29342904
342318, 0.630519409
342319, 0.582437856
342320, 0.29470233
342321, 0.275430809
342322, 0.147597829
342323, 0.136496501
342324, 0.076520905
342325, 0.0706529835
342326, 0.0428189103
342327, 0.0394188239
342328, 0.0226568724
342329, 0.0210915066
342330, 0.0130597259
342331, 0.0121314632
342332, 0.00761992336
342333, 0.00712031346
342334, 0.00459105906
342335, 0.00422152211
342336, 0.0027710792
342337, 0.00257968585
342607, 5.994
342608, 5.8375
342609, 5.6174
342610, 0.32732
342611, 0.33067
342612, 0.3355
342613, 0.0065373
342614, 0.0076438
342615, 0.0090792
343373, 0.0163066941
343374, 0.0023486984
343375, 0.000443718046
343376, 0.000103291461
343377, 2.74031057e-05
343383, 0.011608312
343384, 0.0016483499
343385, 0.000311253114
343386, 7.22811736e-05
343387, 1.90374202e-05
343465, 0.27225401
343467, 0.196072699
343470, 0.44639
343471, 0.4485
343472, 0.45557
343473, 0.46008
343474, 0.46576
343573, 0.0981455706
343575, 0.15476441
343577, 0.64057
343578, 0.4464
343579, 0.3154
343580, 0.005945
343581, 0.6405
343582, 0.44635
343583, 0.31537
343584, 0.088946
343585, 0.0058172
343586, 0.00011668
343587, 2.3253e-05
343588, 5.2562e-06
343589, 1.2925e-06
343590, 3.355e-07
343591, 8.9869e-08
343592, 0.4555
343593, 0.45986
343594, 0.46547
343595, 0.45991
343596, 0.46553
343597, 0.47219
344009, 30.182
344010, 30.182
344011, 30.183
344012, 30.182
344013, 30.182
344014, 30.182
344015, 30.183
344016, 30.183
344017, 30.182
344018, 30.182
344019, 30.182
344020, 30.182
344021, 30.182
344022, 30.182
344023, 30.183
344024, 30.18
344025, 30.182
344026, 30.182
344172, 0.198706081
344239, 0.12958
344240, 0.12947
344241, 0.12957
344242, 0.12945
344243, 0.12952
344244, 0.12939
344245, 0.12944
344246, 0.12945
344247, 0.12947
344248, 0.12947
344249, 0.12914
305174, 0.0012774
305175, 4.0175e-05
305176, 9.6518e-06
305177, 1.8589e-06
305232, 0.00016499
341021, 1.28749125
341022, 0.718431271
341023, 0.443106391
341024, 0.286526323
341025, 0.191923229
341026, 0.134646106
341027, 0.096838704
341028, 0.0704157558
341029, 0.0537272068
341030, 0.0175955208
341031, 0.00644322701
341032, 0.00264648059
341033, 0.0011525468
341034, 0.000506088072
341050, 2.03151666
341051, 0.972090455
341052, 0.53458834
341053, 0.323000923
341054, 0.206258841
341055, 0.139712838
341056, 0.0972765858
341057, 0.0692968656
341058, 0.0504568064
341059, 0.038100339
341060, 0.0125490193
341070, 0.00457816696
341071, 0.00186383162
341072, 0.00103492563
341073, 0.000353115017
341140, 0.468636002
341141, 1.74136441
341142, 1.61610898
341143, 0.46970787
341144, 1.74423548
341145, 1.61427149
341146, 0.469937556
341147, 1.74293393
341148, 1.6148457
341149, 0.469860994
341150, 1.74366127
341151, 1.61557304
341152, 0.47047349
341153, 1.74369955
341154, 1.61557304
341158, 0.469746151
341159, 1.74270424
341160, 1.61228471
341161, 0.469899275
341162, 1.74067535
341163, 1.61580273
341164, 0.471353953
341165, 1.74174722
341166, 1.61415665
341167, 0.47009068
341168, 1.74128785
341169, 1.6168746
341170, 0.469746151
341171, 1.74209175
341172, 1.61530508
341201, 4.7053
341202, 4.5114
341203, 4.3271
341204, 4.1518
341205, 3.9868
341207, 3.6872
341208, 3.5407
341209, 3.4059
341210, 3.2794
341211, 3.1597
341241, 1.24220982
341242, 1.30606992
341243, 1.34274662
341244, 1.39639785
341245, 1.44286448
341246, 1.48200792
341247, 1.51716398
341248, 1.54236539
341249, 1.56437971
341250, 1.57639522
341251, 1.58558234
341252, 1.60969712
341253, 1.60313483
341255, 1.60973147
341256, 1.58063859
341257, 1.56287216
341258, 1.56274771
341259, 1.53233897
341260, 1.53318674
341261, 1.51004767
341262, 1.47684611
341263, 1.46141897
341264, 1.43974408
341265, 1.42446701
341266, 1.39622053
341267, 1.36386662
341268, 1.34039467
341269, 1.31716751
341293, 2.225
341294, 1.2235
341295, 0.73914
341296, 0.47333
341297, 0.31804
341298, 0.22161
341299, 0.15794
341300, 0.11467
341301, 0.085164
341302, 0.047341
341303, 0.028463
341304, 0.018721
341305, 0.010845
341306, 0.007035
341307, 0.0040813
341308, 0.0027738
341309, 0.0018697
341310, 0.0012339
341311, 0.00079699
341331, 0.4880315
341332, 0.26830174
341333, 0.161632215
341334, 0.104328352
341335, 0.0698500554
341336, 0.048466796
341337, 0.0346768884
341338, 0.0251880279
341339, 0.0186335041
341340, 0.01040182
341341, 0.00624679608
341342, 0.00410639713
341343, 0.002412711
341344, 0.00155237482
341345, 0.000905485014
341346, 0.000620230984
341347, 0.000412071842
341348, 0.000270751767
341349, 0.000175428611
341368, 0.54403932
341369, 0.329125394
341370, 0.211293821
341371, 0.141562756
341372, 0.0985697544
341373, 0.07023435
341374, 0.050955606
341375, 0.037945552
341376, 0.0210122799
341377, 0.0127179174
341378, 0.00834420818
341379, 0.00483372495
341380, 0.00313134654
341381, 0.00181249453
341382, 0.00123553766
341383, 0.000833151325
341384, 0.000548033766
341385, 0.000353130125
341403, 0.255554379
341404, 0.16479888
341405, 0.110289594
341406, 0.0764907792
341407, 0.0545304156
341408, 0.0396332841
341409, 0.029556694
341410, 0.0163797366
341411, 0.00985220028
341412, 0.00647232508
341413, 0.00374820824
341414, 0.00243721409
341415, 0.00141326118
341416, 0.000958822968
341417, 0.000647853792
341418, 0.00042728382
341419, 0.000275050844
341481, 4.3269
341482, 4.1524
341483, 3.9868
341484, 3.9542
341485, 3.9197
341486, 3.8906
341487, 3.8592
341489, 3.7984
341490, 3.7692
341491, 3.7394
341492, 3.7065
341493, 3.6796
341494, 3.5398
341495, 3.4082
341496, 2.9419
341497, 2.5712
341511, 4.3271
341512, 4.1525
341513, 3.9857
341514, 3.9528
341515, 3.9199
341516, 3.8893
341517, 3.8588
341519, 3.7981
341520, 3.7678
341521, 3.7387
341522, 3.7069
341523, 3.6792
342025, 0.088597
342026, 4.702
342027, 0.021842
342028, 0.0069105
342029, 2.2278
342030, 1.2268
342031, 0.74153
342032, 0.47508
342033, 0.31918
342034, 6.7567
342035, 0.15775
342036, 5.6008
342065, 4.5244
342066, 4.3381
342067, 4.1651
342068, 3.9899
342069, 3.6749
342070, 3.5161
342071, 3.3745
342072, 3.2195
342184, 4.7053
342185, 4.5114
342186, 4.3271
342187, 4.1518
342188, 3.9868
342190, 3.6872
342191, 3.5407
342192, 3.4059
342193, 3.2794
342194, 3.1597
342212, 4.7291
342213, 4.5243
342214, 4.3381
342215, 4.1651
342216, 3.9899
342217, 3.6749
342218, 3.5161
342219, 3.3745
342220, 3.2195
342221, 3.053
342222, 2.2278
342223, 1.2268
342224, 0.47508
342225, 0.088597
343368, 0.0298334501
343369, 0.0104622658
343370, 0.0041793448
343371, 0.00162539387
343372, 0.00075837908
343378, 0.021230796
343379, 0.00749391942
343380, 0.00295898092
343381, 0.00116039379
343382, 0.00053683818
343438, 0.118000421
343439, 0.0943288128
343440, 0.056316429
343441, 0.0361542942
343442, 0.0243223777
343443, 0.016740213
343444, 0.0120434417
343445, 0.00874296875
343446, 0.00646603171
343466, 0.110485737
343468, 0.0797605966
343574, 0.0401888088
343576, 0.0630373716
344027, 3.8178
344028, 3.818
344029, 3.8178
344030, 3.818
344031, 3.8178
344032, 3.8178
344033, 3.8182
344034, 3.8178
344035, 3.818
344036, 3.818
344037, 3.8182
344038, 3.8178
344039, 3.818
344040, 3.8178
344041, 3.8177
344042, 3.8182
344043, 3.8178
344044, 3.8178
344173, 0.0812486744
344265, 0.75691
344266, 0.75691
344267, 0.79678
344268, 0.77406
344269, 0.76941
344270, 0.77505
344271, 0.75375
344273, 0.83758
344275, 0.75691
344276, 0.75691
344277, 0.75692
344278, 0.75691
344279, 0.75691
344280, 0.75692
344281, 0.75691
344282, 0.75692
302449, 0.020179
302450, 0.0059727
302451, 0.0021733
302452, 0.00089447
302453, 0.00040462
302454, 0.00019397
302455, 9.8716e-05
302456, 5.2052e-05
302457, 2.8246e-05
302458, 1.5651e-05
302459, 8.8774e-06
304015, 26.653
304016, 26.64
304017, 26.583
304018, 13.587
304019, 2.5455
304020, 2.5382
304021, 2.5413
304022, 3.4631e-05
304023, 1.6074e-06
304024, 6.887e-10
304025, 4.393e-12
304026, 0.0092671
304027, 0.0016285
304028, 1.261e-05
304029, 2.6596e-07
304030, 0.063743
304031, 0.045923
304032, 0.0034443
304033, 0.00022907
304034, 0.40912
304035, 0.39803
304036, 0.38383
304037, 0.16601
304038, 0.040566
304054, 2.8813
304055, 2.7707
304056, 2.6071
304057, 2.4913
304058, 2.3146
304059, 7.2801
304060, 5.8108
304061, 3.9708
304062, 3.3245
304063, 2.4994
304064, 2.4137
304065, 2.4141
304066, 0.54136
304067, 0.5389
304068, 0.53223
304069, 2.3134e-06
304070, 3.6903e-06
304071, 2.1176e-05
304072, 3.1488e-09
304073, 4.5773e-09
304074, 2.3478e-07
304075, 1.5304e-11
304076, 5.002e-11
304077, 3.4224e-09
304957, 0.029532
304958, 0.016746
304959, 0.010464
304960, 0.0068991
304961, 0.0047159
304962, 0.0033206
304963, 0.0023946
304964, 0.001746
304965, 0.45558
305028, 0.0070596
305029, 0.0039238
305030, 0.0024428
305031, 0.0016113
305032, 0.0011005
305033, 0.00077398
305034, 0.00055433
305035, 0.00040394
305036, 0.12441
305037, 0.0016386
305038, 0.00044516
305039, 0.00016394
305040, 7.2773e-05
305041, 0.0011959
305042, 0.00040754
305043, 0.00018738
305178, 24.619
305179, 22.964
305180, 23.442
305181, 24.318
305182, 25.163
305183, 23.048
305184, 26.725
305185, 22.466
305186, 12.649
305187, 11.631
305188, 11.997
305189, 12.437
305190, 12.956
305191, 11.722
305192, 13.649
305193, 11.517
305194, 2.3503
305195, 2.1911
305196, 2.2465
305197, 2.3192
305198, 2.4142
305199, 2.1979
305200, 2.54
305201, 2.1616
341003, 0.12879
341004, 124.623753
341074, 0.0843
341075, 0.01539
341077, 6.7593
341078, 6.7629
341094, 0.0018318
341095, 0.0018318
341096, 0.0018317
341097, 0.003619
341098, 0.003619
341099, 0.003619
341173, 114.112898
341174, 126.152233
341175, 138.968559
341176, 126.436324
341524, 0.70616
341525, 0.55154
341526, 0.44009
341527, 0.35299
341528, 0.28383
341529, 0.18808
341530, 0.062218
341531, 0.031827
341532, 0.017109
341533, 0.0096825
341534, 0.0057218
341535, 0.0034086
341536, 0.0013163
341537, 0.00054142
341538, 0.00024042
341539, 0.00010918
341540, 5.271e-05
341541, 0.289600662
341542, 0.239813485
341543, 0.190616076
341544, 0.152674708
341545, 0.123485505
341546, 0.0820916166
341547, 0.0554985684
341548, 0.0270361099
341549, 0.0139715853
341550, 0.00752038875
341551, 0.00426998081
341552, 0.00248261798
341553, 0.00148674698
341554, 0.00057560387
341555, 0.000240147745
341556, 0.00010626565
341557, 4.86818593e-05
341558, 2.31739808e-05
341559, 0.00721967696
341567, 30.198
341568, 30.198
341569, 30.198
341570, 30.198
341571, 30.198
341572, 3.8318
341573, 3.8318
341574, 3.8318
341575, 3.8318
341576, 3.8318
341577, 0.08991
341578, 0.089878
341579, 0.089879
341580, 0.090236
341581, 0.092311
341582, 0.089675
341583, 0.089896
341584, 0.08988
341585, 0.089877
341586, 0.089909
341587, 0.090292
341588, 0.090219
341589, 0.090231
341590, 0.090216
341591, 0.090226
341592, 0.058716
341593, 0.058696
341594, 0.058716
341595, 0.058715
341596, 0.058715
341597, 0.058717
341598, 0.059461
341599, 0.058751
341600, 0.059099
341601, 0.058707
341602, 0.055661
341603, 0.055661
341604, 0.05849
341605, 0.055658
341606, 0.05565
341607, 0.025551
341608, 0.025547
341609, 0.02555
341610, 0.025549
341611, 0.025539
341612, 0.025548
341613, 0.025545
341614, 0.02554
341615, 0.025538
341616, 0.025536
341617, 0.025759
341618, 0.025838
341619, 0.025834
341620, 0.025833
341621, 0.02583
341622, 30.196
341623, 30.196
341624, 30.195
341625, 30.196
341626, 30.196
341627, 3.8303
341628, 3.8303
341629, 3.8304
341630, 3.8304
341631, 3.8305
341632, 0.10404
341633, 0.095925
341634, 0.095931
341635, 0.096001
341636, 0.094707
341637, 0.095934
341638, 0.095963
341639, 0.089549
341640, 0.095911
341641, 0.089936
341642, 0.094635
341643, 0.094631
341644, 0.089821
341645, 0.094621
341646, 0.090118
341647, 0.059405
341648, 0.058699
341649, 0.058711
341650, 0.058442
341651, 0.058675
341652, 0.059399
341653, 0.058749
341654, 0.058715
341655, 0.058574
341656, 0.059597
341657, 0.055668
341658, 0.058434
341659, 0.055674
341660, 0.055667
341661, 0.055667
341662, 0.026532
341663, 0.0265
341664, 0.02618
341665, 0.02656
341666, 0.025489
341667, 0.026196
341668, 0.026474
341669, 0.025529
341670, 0.026554
341671, 0.026826
341672, 0.026264
341673, 0.02641
341674, 0.025747
341675, 0.026365
341676, 0.026629
341677, 30.199
341678, 30.198
341679, 30.199
341680, 30.198
341681, 30.199
341682, 3.8306
341683, 3.8305
341684, 3.8305
341685, 3.8307
341686, 3.8304
341687, 0.089864
341688, 0.089868
341689, 0.089857
341690, 0.089862
341691, 0.089848
341692, 0.089869
341693, 0.089645
341694, 0.089947
341695, 0.089872
341696, 0.095899
341697, 0.090168
341698, 0.090172
341699, 0.090162
341700, 0.090272
341701, 0.09015
341702, 0.058696
341703, 0.05862
341704, 0.058694
341705, 0.05867
341706, 0.058705
341707, 0.058698
341708, 0.058585
341709, 0.058695
341710, 0.059454
341711, 0.058674
341712, 0.055632
341713, 0.055648
341714, 0.055655
341715, 0.055662
341716, 0.055654
341717, 0.025543
341718, 0.025544
341719, 0.025538
341720, 0.025547
341721, 0.025539
341722, 0.025555
341723, 0.025546
341724, 0.025553
341725, 0.025545
341726, 0.025541
341727, 0.025825
341728, 0.025819
341729, 0.025826
341730, 0.025823
341731, 0.025811
341732, 2.9392e-14
341733, 1.4229e-11
341734, 3.0504e-11
341735, 2.8476e-10
341736, 1.1859e-09
341737, 1.7253e-08
341738, 1.0332e-07
341739, 6.0787e-11
341740, 5.6749e-10
341741, 2.3631e-09
341742, 3.4378e-08
341743, 2.0587e-07
341779, 2.71779615
341783, 2.2927764
341784, 6.10884635
341787, 3.12830482
341788, 2.4465409
341794, 2.20173401e-06
341795, 3.39693954e-06
341796, 1.90413615e-05
341801, 8.72743165e-11
341802, 6.26054551e-09
341856, 0.19281683
341858, 0.0383054149
341860, 0.008081688
341861, 0.0042936089
341862, 0.0024131463
341863, 0.000898325064
341864, 0.000375655151
341865, 0.000175190117
341866, 8.84662432e-05
341868, 2.6431845e-05
341870, 9.35702352e-06
341874, 0.1793639
341875, 4.46917599e-08
341877, 0.00747192166
341878, 0.0039886634
341879, 0.00223592029
341880, 0.000831455258
341881, 0.000348743596
341882, 0.000162785801
341883, 8.257604e-05
341885, 2.45016278e-05
341886, 0.00032844202
341887, 8.79667128e-05
341888, 2.62471842e-05
341889, 0.00059019
341890, 0.00015677
341891, 4.7523e-05
341892, 0.0045747621
341893, 0.0012213228
341894, 0.000367538556
341895, 0.00821819388
341896, 0.00219964668
341897, 0.000660851793
341898, 0.000349185155
341899, 0.000104834774
341900, 0.000622395372
341901, 0.000188571398
341914, 0.000727654432
341915, 0.0013228988
341917, 8.66414539e-06
341934, 0.0057583
341935, 0.0111780637
341937, 1.0894e-07
341938, 1.5151e-07
341946, 0.000149955767
341948, 0.000173141792
341963, 0.00027053
341965, 0.00031167
341976, 1
341977, 1
341978, 1
341979, 1
341980, 0.66667
341981, 0
341982, 0
341983, 0
341984, 0
341985, 0
341988, 0.73064
341989, 0.053958
341990, 0.26842
341991, 0.73295
341992, 0.054159
341993, 0.26828
341994, 0.73169
341995, 0.054442
341996, 0.26879
341997, 0
341998, 0
341999, 0
342000, 0
342001, 0
342002, 0
342003, 0
342004, 0
342005, 0
342037, 6.2272e-10
342038, 0.0012015
342039, 1.6342e-10
342040, 3.8505e-11
342041, 4.8953e-06
342042, 3.7308e-07
342043, 3.4027e-08
342044, 3.2037e-09
342045, 7.449e-10
342046, 0.0012203
342047, 8.1676e-10
342048, 0.0012328
342053, 0
342054, 8.00368
342055, 0
342056, 0
342073, 0.003417
342074, 0.003263
342075, 0.0030825
342076, 0.0028155
342077, 0.0021875
342078, 0.0018213
342079, 0.0014525
342080, 0.0011075
342081, 0.0018363
342082, 0.001769
342083, 0.0016707
342084, 0.0015408
342085, 0.0011892
342086, 0.0010006
342087, 0.00079837
342088, 0.000614
342089, 0.240916909
342090, 0.0731423187
342091, 0.0193930395
342092, 3.0077
342093, 1.3629
342094, 0.74273
342095, 0.66688
342096, 0.6217
342097, 0.0012693753
342098, -0.000102927303
342111, 2.49158827
342112, 2.08315036
342113, 5.56365013
342114, 2.84279581
342115, 2.17809517
342116, 2.01493735e-06
342117, 3.09749043e-06
342118, 1.73648493e-05
342119, 8.32496707e-11
342120, 5.97362292e-09
342121, 0.000153493645
342122, 0.000153086736
342123, 0.000153646946
342124, 0.000182273308
342125, 0.00018163345
342126, 0.000181991952
342127, 0.000163442183
342128, 0.000163550151
342129, 0.000115923773
342130, 0.000115970422
342131, 5.92481668e-05
342132, 1.5498723e-05
342226, 1.1365e-05
342227, 3.4173e-05
342228, 6.7598e-05
342229, 0.00010767
342230, 0.00014558
342231, 0.00019788
342232, 0.00020412
342233, 0.00019478
342234, 0.00017543
342235, 0.00014623
342236, 6.05553591e-06
342237, 1.8483894e-05
342238, 3.67203795e-05
342239, 5.8446864e-05
342240, 8.00655765e-05
342241, 0.0001075002
342242, 0.00011261019
342243, 0.000107097678
342244, 9.55835306e-05
342245, 8.017919e-05
342246, 2.0885
342249, 2.096
342252, 1.9877
342255, 1.9876
342258, 0.0043907
342259, 0.0039417
342260, 0.0035297
342261, 1.1702e-05
342262, 6.1495e-07
342263, 3.4572e-08
342264, 2.0988e-09
342265, 3.4412e-10
342266, 2.3183e-10
342267, 1.2805e-10
342268, 2.083e-11
342269, 3.7645e-12
342270, 0.0022653
342271, 0.002066
342272, 0.0018912
342273, 6.5315e-06
342274, 3.428e-07
342275, 1.9177e-08
342276, 1.1608e-09
342277, 1.8743e-10
342278, 1.2304e-10
342279, 6.6567e-11
342280, 1.0535e-11
342281, 1.8762e-12
342289, 1
342290, 1
342291, 1
342292, 1
342293, 0.33333
342294, 0
342295, 0
342296, 0
342297, 0
342298, 0
342555, 0
342562, 0.63655
342563, 0.50175
342564, 0.46615
342565, 0.45917
342566, 0.43629
342567, 0.42562
342568, 0.40161
342569, 0.32388
342570, 0.057451
342616, 0.010274
342617, 0.0017391
342618, 0.0034621
342619, 0
342620, 0
342621, 0
342622, 0.00568952424
342623, 0.0052971864
342624, 0
342625, 0
342626, 19.3079515
342627, 29.0737053
342628, 32.7946971
342629, 15.171351
342630, 6.24294
342631, 2.66531727
342632, 1.20388482
342633, 0.571721621
342634, 0.287064683
342635, 24.204313
342636, 35.3946301
342637, 37.519992
342638, 16.6355982
342639, 6.682716
342640, 2.78645708
342641, 1.23878394
342642, 0.583179112
342643, 0.289115739
342644, 0.0647712946
342645, 0.064988112
342646, 0.0893885465
342648, 0.0937100664
342650, 0.140750579
342652, 0.056585984
342653, 0.0570409317
342654, 0.0783827595
342656, 0.0818207793
342657, 0.0819751724
342658, 0.122932509
342661, 0.0501889688
342662, 0.0682022629
342664, 0.073345495
342665, 0.0737630058
342666, 0.108217899
342668, 0.0448959309
